app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434469297157100, ref_stop_time: 2434469297265190, actual_exe_time: 108090, task_app_start_time:2434469295860980, task_sched_time:2434469297151340
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434469299231390, ref_stop_time: 2434469299291330, actual_exe_time: 59940, task_app_start_time:2434469295860980, task_sched_time:2434469298502900
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434469299298380, ref_stop_time: 2434469299358770, actual_exe_time: 60390, task_app_start_time:2434469298175150, task_sched_time:2434469299221490
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434469299489720, ref_stop_time: 2434469299592710, actual_exe_time: 102990, task_app_start_time:2434469295860980, task_sched_time:2434469299487410
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434469300480500, ref_stop_time: 2434469300546650, actual_exe_time: 66150, task_app_start_time:2434469298175150, task_sched_time:2434469300472400
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434469300840831, ref_stop_time: 2434469300942471, actual_exe_time: 101640, task_app_start_time:2434469298175150, task_sched_time:2434469300832581
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434469301442781, ref_stop_time: 2434469301501911, actual_exe_time: 59130, task_app_start_time:2434469300488450, task_sched_time:2434469301439961
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434469303322881, ref_stop_time: 2434469303381531, actual_exe_time: 58650, task_app_start_time:2434469300488450, task_sched_time:2434469303319941
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434469303620121, ref_stop_time: 2434469303716031, actual_exe_time: 95910, task_app_start_time:2434469300488450, task_sched_time:2434469303616371
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434469303720171, ref_stop_time: 2434469303778641, actual_exe_time: 58470, task_app_start_time:2434469302804331, task_sched_time:2434469303703791
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434469304678191, ref_stop_time: 2434469304736631, actual_exe_time: 58440, task_app_start_time:2434469302804331, task_sched_time:2434469304675281
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434469304918641, ref_stop_time: 2434469305015451, actual_exe_time: 96810, task_app_start_time:2434469302804331, task_sched_time:2434469304914831
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434469305985801, ref_stop_time: 2434469306048261, actual_exe_time: 62460, task_app_start_time:2434469305114811, task_sched_time:2434469305977401
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434469306908512, ref_stop_time: 2434469306971902, actual_exe_time: 63390, task_app_start_time:2434469305114811, task_sched_time:2434469306900262
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434469307146772, ref_stop_time: 2434469307246102, actual_exe_time: 99330, task_app_start_time:2434469305114811, task_sched_time:2434469307140532
