app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2433855766997673, ref_stop_time: 2433855767165853, actual_exe_time: 168180, task_app_start_time:2433855765641343, task_sched_time:2433855766982403
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2433855768419733, ref_stop_time: 2433855768502263, actual_exe_time: 82530, task_app_start_time:2433855765641343, task_sched_time:2433855768410943
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2433855768507063, ref_stop_time: 2433855768586353, actual_exe_time: 79290, task_app_start_time:2433855767378343, task_sched_time:2433855768433743
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2433855768720123, ref_stop_time: 2433855768808383, actual_exe_time: 88260, task_app_start_time:2433855765641343, task_sched_time:2433855768709353
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2433855769605123, ref_stop_time: 2433855769684503, actual_exe_time: 79380, task_app_start_time:2433855767378343, task_sched_time:2433855769602423
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2433855769876293, ref_stop_time: 2433855769957533, actual_exe_time: 81240, task_app_start_time:2433855767378343, task_sched_time:2433855769872633
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2433855770089173, ref_stop_time: 2433855770167414, actual_exe_time: 78241, task_app_start_time:2433855769151103, task_sched_time:2433855770086743
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2433855771753874, ref_stop_time: 2433855771834334, actual_exe_time: 80460, task_app_start_time:2433855769151103, task_sched_time:2433855771102814
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2433855771839254, ref_stop_time: 2433855771920914, actual_exe_time: 81660, task_app_start_time:2433855770847634, task_sched_time:2433855771743014
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2433855772011094, ref_stop_time: 2433855772092184, actual_exe_time: 81090, task_app_start_time:2433855769151103, task_sched_time:2433855772007554
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2433855772816444, ref_stop_time: 2433855772898854, actual_exe_time: 82410, task_app_start_time:2433855770847634, task_sched_time:2433855772808644
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2433855773075674, ref_stop_time: 2433855773160004, actual_exe_time: 84330, task_app_start_time:2433855770847634, task_sched_time:2433855773067604
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2433855773456974, ref_stop_time: 2433855773537254, actual_exe_time: 80280, task_app_start_time:2433855772579474, task_sched_time:2433855773453584
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2433855774433174, ref_stop_time: 2433855774510904, actual_exe_time: 77730, task_app_start_time:2433855772579474, task_sched_time:2433855774429574
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2433855774685084, ref_stop_time: 2433855774765694, actual_exe_time: 80610, task_app_start_time:2433855772579474, task_sched_time:2433855774682654
