app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435184359922037, ref_stop_time: 2435184360087157, actual_exe_time: 165120, task_app_start_time:2435184358638877, task_sched_time:2435184359902027
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435184361428097, ref_stop_time: 2435184361508407, actual_exe_time: 80310, task_app_start_time:2435184360375217, task_sched_time:2435184361414357
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435184363493147, ref_stop_time: 2435184363576697, actual_exe_time: 83550, task_app_start_time:2435184358638877, task_sched_time:2435184363485077
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2435184363506707, ref_stop_time: 2435184363628807, actual_exe_time: 122100, task_app_start_time:2435184362112247, task_sched_time:2435184363488857
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435184363660127, ref_stop_time: 2435184363738367, actual_exe_time: 78240, task_app_start_time:2435184360375217, task_sched_time:2435184363647797
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2435184363969937, ref_stop_time: 2435184364060987, actual_exe_time: 91050, task_app_start_time:2435184360375217, task_sched_time:2435184363965437
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435184364932488, ref_stop_time: 2435184365017958, actual_exe_time: 85470, task_app_start_time:2435184358638877, task_sched_time:2435184363961807
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435184365049038, ref_stop_time: 2435184365130098, actual_exe_time: 81060, task_app_start_time:2435184363851017, task_sched_time:2435184364898648
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435184365704748, ref_stop_time: 2435184365784848, actual_exe_time: 80100, task_app_start_time:2435184362112247, task_sched_time:2435184365698208
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435184366058868, ref_stop_time: 2435184366140438, actual_exe_time: 81570, task_app_start_time:2435184362112247, task_sched_time:2435184366046568
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435184367088558, ref_stop_time: 2435184367170278, actual_exe_time: 81720, task_app_start_time:2435184363851017, task_sched_time:2435184367082288
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435184367430348, ref_stop_time: 2435184367515128, actual_exe_time: 84780, task_app_start_time:2435184363851017, task_sched_time:2435184367423598
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435184367893848, ref_stop_time: 2435184367974068, actual_exe_time: 80220, task_app_start_time:2435184365585168, task_sched_time:2435184367802408
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435184368507768, ref_stop_time: 2435184368586068, actual_exe_time: 78300, task_app_start_time:2435184365585168, task_sched_time:2435184368502158
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435184368818118, ref_stop_time: 2435184368899388, actual_exe_time: 81270, task_app_start_time:2435184365585168, task_sched_time:2435184368814428
