app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434048409471565, ref_stop_time: 2434048409680455, actual_exe_time: 208890, task_app_start_time:2434048408194915, task_sched_time:2434048409460375
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434048410925636, ref_stop_time: 2434048411005886, actual_exe_time: 80250, task_app_start_time:2434048408194915, task_sched_time:2434048410918916
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434048411097296, ref_stop_time: 2434048411175416, actual_exe_time: 78120, task_app_start_time:2434048409935906, task_sched_time:2434048411031116
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434048411266526, ref_stop_time: 2434048411350436, actual_exe_time: 83910, task_app_start_time:2434048408194915, task_sched_time:2434048411205836
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434048412648536, ref_stop_time: 2434048412729176, actual_exe_time: 80640, task_app_start_time:2434048409935906, task_sched_time:2434048412210656
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434048412827696, ref_stop_time: 2434048412908636, actual_exe_time: 80940, task_app_start_time:2434048411704076, task_sched_time:2434048412641456
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434048413416026, ref_stop_time: 2434048413497716, actual_exe_time: 81690, task_app_start_time:2434048409935906, task_sched_time:2434048412917936
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434048414515166, ref_stop_time: 2434048414593196, actual_exe_time: 78030, task_app_start_time:2434048413405376, task_sched_time:2434048414510486
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434048414723666, ref_stop_time: 2434048414822006, actual_exe_time: 98340, task_app_start_time:2434048411704076, task_sched_time:2434048414711336
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434048415058376, ref_stop_time: 2434048415143396, actual_exe_time: 85020, task_app_start_time:2434048411704076, task_sched_time:2434048415054806
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434048415697166, ref_stop_time: 2434048415776696, actual_exe_time: 79530, task_app_start_time:2434048413405376, task_sched_time:2434048415689876
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434048415988526, ref_stop_time: 2434048416070067, actual_exe_time: 81541, task_app_start_time:2434048413405376, task_sched_time:2434048415984236
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434048416162557, ref_stop_time: 2434048416240767, actual_exe_time: 78210, task_app_start_time:2434048415138926, task_sched_time:2434048416034216
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434048417136387, ref_stop_time: 2434048417213997, actual_exe_time: 77610, task_app_start_time:2434048415138926, task_sched_time:2434048417130627
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434048417390877, ref_stop_time: 2434048417471727, actual_exe_time: 80850, task_app_start_time:2434048415138926, task_sched_time:2434048417385987
