app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434814108630281, ref_stop_time: 2434814108841721, actual_exe_time: 211440, task_app_start_time:2434814107350301, task_sched_time:2434814108624011
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2434814109923012, ref_stop_time: 2434814110048502, actual_exe_time: 125490, task_app_start_time:2434814108795311, task_sched_time:2434814109919862
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2434814110131002, ref_stop_time: 2434814110271342, actual_exe_time: 140340, task_app_start_time:2434814107350301, task_sched_time:2434814110126892
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434814110430942, ref_stop_time: 2434814110516832, actual_exe_time: 85890, task_app_start_time:2434814107350301, task_sched_time:2434814110423022
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2434814111192702, ref_stop_time: 2434814111273522, actual_exe_time: 80820, task_app_start_time:2434814108795311, task_sched_time:2434814111190152
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2434814111471402, ref_stop_time: 2434814111557082, actual_exe_time: 85680, task_app_start_time:2434814108795311, task_sched_time:2434814111464592
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434814111887562, ref_stop_time: 2434814111969852, actual_exe_time: 82290, task_app_start_time:2434814110530422, task_sched_time:2434814111872952
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2434814113278242, ref_stop_time: 2434814113360082, actual_exe_time: 81840, task_app_start_time:2434814112275522, task_sched_time:2434814113269362
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2434814113970372, ref_stop_time: 2434814114049962, actual_exe_time: 79590, task_app_start_time:2434814110530422, task_sched_time:2434814113967162
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434814114318312, ref_stop_time: 2434814114403812, actual_exe_time: 85500, task_app_start_time:2434814110530422, task_sched_time:2434814114306642
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2434814114345552, ref_stop_time: 2434814114426672, actual_exe_time: 81120, task_app_start_time:2434814112275522, task_sched_time:2434814114336642
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434814114919362, ref_stop_time: 2434814114999612, actual_exe_time: 80250, task_app_start_time:2434814113998632, task_sched_time:2434814114915462
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2434814114925302, ref_stop_time: 2434814115014612, actual_exe_time: 89310, task_app_start_time:2434814112275522, task_sched_time:2434814114592962
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2434814115919233, ref_stop_time: 2434814115998883, actual_exe_time: 79650, task_app_start_time:2434814113998632, task_sched_time:2434814115915573
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2434814116178403, ref_stop_time: 2434814116263393, actual_exe_time: 84990, task_app_start_time:2434814113998632, task_sched_time:2434814116171893
