app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435199567322584, ref_stop_time: 2435199567432624, actual_exe_time: 110040, task_app_start_time:2435199566015214, task_sched_time:2435199567311184
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435199568676184, ref_stop_time: 2435199568739604, actual_exe_time: 63420, task_app_start_time:2435199566015214, task_sched_time:2435199568667664
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435199568803414, ref_stop_time: 2435199568862724, actual_exe_time: 59310, task_app_start_time:2435199567753924, task_sched_time:2435199568800234
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435199568993344, ref_stop_time: 2435199569097384, actual_exe_time: 104040, task_app_start_time:2435199566015214, task_sched_time:2435199568986984
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435199570475225, ref_stop_time: 2435199570535405, actual_exe_time: 60180, task_app_start_time:2435199569496985, task_sched_time:2435199570472375
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435199570808345, ref_stop_time: 2435199570866665, actual_exe_time: 58320, task_app_start_time:2435199567753924, task_sched_time:2435199570805495
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435199571130365, ref_stop_time: 2435199571227235, actual_exe_time: 96870, task_app_start_time:2435199567753924, task_sched_time:2435199571128145
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435199572382835, ref_stop_time: 2435199572442985, actual_exe_time: 60150, task_app_start_time:2435199569496985, task_sched_time:2435199572378695
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435199572957125, ref_stop_time: 2435199573055675, actual_exe_time: 98550, task_app_start_time:2435199569496985, task_sched_time:2435199572675275
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435199573060775, ref_stop_time: 2435199573123745, actual_exe_time: 62970, task_app_start_time:2435199571224655, task_sched_time:2435199572949715
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435199573651595, ref_stop_time: 2435199573713605, actual_exe_time: 62010, task_app_start_time:2435199571224655, task_sched_time:2435199573642805
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435199573908695, ref_stop_time: 2435199573968395, actual_exe_time: 59700, task_app_start_time:2435199572960725, task_sched_time:2435199573884905
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435199573974065, ref_stop_time: 2435199574072705, actual_exe_time: 98640, task_app_start_time:2435199571224655, task_sched_time:2435199573901795
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435199575771096, ref_stop_time: 2435199575830676, actual_exe_time: 59580, task_app_start_time:2435199572960725, task_sched_time:2435199575766986
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435199576065426, ref_stop_time: 2435199576162686, actual_exe_time: 97260, task_app_start_time:2435199572960725, task_sched_time:2435199576063146
