app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435853743211722, ref_stop_time: 2435853743320892, actual_exe_time: 109170, task_app_start_time:2435853741948152, task_sched_time:2435853743199392
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435853745361283, ref_stop_time: 2435853745420833, actual_exe_time: 59550, task_app_start_time:2435853744265953, task_sched_time:2435853745348443
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435853745661913, ref_stop_time: 2435853745720293, actual_exe_time: 58380, task_app_start_time:2435853741948152, task_sched_time:2435853745658073
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435853746007003, ref_stop_time: 2435853746108253, actual_exe_time: 101250, task_app_start_time:2435853741948152, task_sched_time:2435853745994403
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435853747547203, ref_stop_time: 2435853747610473, actual_exe_time: 63270, task_app_start_time:2435853746584713, task_sched_time:2435853747534243
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435853748486263, ref_stop_time: 2435853748544553, actual_exe_time: 58290, task_app_start_time:2435853744265953, task_sched_time:2435853748471563
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435853748887243, ref_stop_time: 2435853748986603, actual_exe_time: 99360, task_app_start_time:2435853744265953, task_sched_time:2435853748871253
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435853750006333, ref_stop_time: 2435853750064713, actual_exe_time: 58380, task_app_start_time:2435853748899183, task_sched_time:2435853749988903
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435853750315183, ref_stop_time: 2435853750378513, actual_exe_time: 63330, task_app_start_time:2435853746584713, task_sched_time:2435853750276153
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435853750684994, ref_stop_time: 2435853750784444, actual_exe_time: 99450, task_app_start_time:2435853746584713, task_sched_time:2435853750671884
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435853752106694, ref_stop_time: 2435853752181754, actual_exe_time: 75060, task_app_start_time:2435853751210774, task_sched_time:2435853752102014
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2435853752141704, ref_stop_time: 2435853752221414, actual_exe_time: 79710, task_app_start_time:2435853748899183, task_sched_time:2435853752128594
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435853752486284, ref_stop_time: 2435853752583034, actual_exe_time: 96750, task_app_start_time:2435853748899183, task_sched_time:2435853752480524
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435853754722724, ref_stop_time: 2435853754783084, actual_exe_time: 60360, task_app_start_time:2435853751210774, task_sched_time:2435853754719094
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435853755083444, ref_stop_time: 2435853755180284, actual_exe_time: 96840, task_app_start_time:2435853751210774, task_sched_time:2435853755075284
