app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434672156075667, ref_stop_time: 2434672156185797, actual_exe_time: 110130, task_app_start_time:2434672154783566, task_sched_time:2434672156064837
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434672158185087, ref_stop_time: 2434672158245567, actual_exe_time: 60480, task_app_start_time:2434672157095157, task_sched_time:2434672158173057
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434672158572507, ref_stop_time: 2434672158634607, actual_exe_time: 62100, task_app_start_time:2434672154783566, task_sched_time:2434672158559847
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434672158909437, ref_stop_time: 2434672159013747, actual_exe_time: 104310, task_app_start_time:2434672154783566, task_sched_time:2434672158897347
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434672160253887, ref_stop_time: 2434672160313017, actual_exe_time: 59130, task_app_start_time:2434672157095157, task_sched_time:2434672160250347
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434672160447447, ref_stop_time: 2434672160506577, actual_exe_time: 59130, task_app_start_time:2434672159487897, task_sched_time:2434672160441207
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434672160577107, ref_stop_time: 2434672160673287, actual_exe_time: 96180, task_app_start_time:2434672157095157, task_sched_time:2434672160572367
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434672162647948, ref_stop_time: 2434672162707258, actual_exe_time: 59310, task_app_start_time:2434672159487897, task_sched_time:2434672162337268
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434672162782438, ref_stop_time: 2434672162844118, actual_exe_time: 61680, task_app_start_time:2434672161724937, task_sched_time:2434672162639218
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434672162947048, ref_stop_time: 2434672163043528, actual_exe_time: 96480, task_app_start_time:2434672159487897, task_sched_time:2434672162944018
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434672164611658, ref_stop_time: 2434672164672588, actual_exe_time: 60930, task_app_start_time:2434672161724937, task_sched_time:2434672164600198
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434672164916968, ref_stop_time: 2434672165016958, actual_exe_time: 99990, task_app_start_time:2434672161724937, task_sched_time:2434672164909498
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434672166172978, ref_stop_time: 2434672166232858, actual_exe_time: 59880, task_app_start_time:2434672164037788, task_sched_time:2434672166168448
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434672166767398, ref_stop_time: 2434672166825388, actual_exe_time: 57990, task_app_start_time:2434672164037788, task_sched_time:2434672166759688
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434672167059118, ref_stop_time: 2434672167155808, actual_exe_time: 96690, task_app_start_time:2434672164037788, task_sched_time:2434672167056748
