app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435407422186805, ref_stop_time: 2435407422299455, actual_exe_time: 112650, task_app_start_time:2435407420906195, task_sched_time:2435407422180085
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435407424269585, ref_stop_time: 2435407424331115, actual_exe_time: 61530, task_app_start_time:2435407420906195, task_sched_time:2435407424264755
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435407424558035, ref_stop_time: 2435407424661565, actual_exe_time: 103530, task_app_start_time:2435407420906195, task_sched_time:2435407424549665
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435407425215365, ref_stop_time: 2435407425273475, actual_exe_time: 58110, task_app_start_time:2435407424142475, task_sched_time:2435407425213025
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435407426511995, ref_stop_time: 2435407426572235, actual_exe_time: 60240, task_app_start_time:2435407424142475, task_sched_time:2435407426298125
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435407426642435, ref_stop_time: 2435407426704955, actual_exe_time: 62520, task_app_start_time:2435407425535375, task_sched_time:2435407426494715
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435407427199596, ref_stop_time: 2435407427296406, actual_exe_time: 96810, task_app_start_time:2435407424142475, task_sched_time:2435407426761686
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435407428516746, ref_stop_time: 2435407428577826, actual_exe_time: 61080, task_app_start_time:2435407425535375, task_sched_time:2435407428511046
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435407428813356, ref_stop_time: 2435407428874586, actual_exe_time: 61230, task_app_start_time:2435407427852816, task_sched_time:2435407428745346
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435407428882296, ref_stop_time: 2435407429028606, actual_exe_time: 146310, task_app_start_time:2435407425535375, task_sched_time:2435407428807116
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435407429775366, ref_stop_time: 2435407429834616, actual_exe_time: 59250, task_app_start_time:2435407427852816, task_sched_time:2435407429767086
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435407430011556, ref_stop_time: 2435407430107676, actual_exe_time: 96120, task_app_start_time:2435407427852816, task_sched_time:2435407430006306
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435407431063896, ref_stop_time: 2435407431124706, actual_exe_time: 60810, task_app_start_time:2435407430163596, task_sched_time:2435407431061316
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435407432024526, ref_stop_time: 2435407432083416, actual_exe_time: 58890, task_app_start_time:2435407430163596, task_sched_time:2435407432021736
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435407432262486, ref_stop_time: 2435407432358696, actual_exe_time: 96210, task_app_start_time:2435407430163596, task_sched_time:2435407432258856
