app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435442905899445, ref_stop_time: 2435442906007775, actual_exe_time: 108330, task_app_start_time:2435442904642985, task_sched_time:2435442905893265
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2435442907474176, ref_stop_time: 2435442907552296, actual_exe_time: 78120, task_app_start_time:2435442904642985, task_sched_time:2435442907468476
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435442908494656, ref_stop_time: 2435442908602416, actual_exe_time: 107760, task_app_start_time:2435442904642985, task_sched_time:2435442907755366
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2435442908629146, ref_stop_time: 2435442908693166, actual_exe_time: 64020, task_app_start_time:2435442906958265, task_sched_time:2435442908539506
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435442910253676, ref_stop_time: 2435442910312626, actual_exe_time: 58950, task_app_start_time:2435442909277986, task_sched_time:2435442910250826
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2435442911782266, ref_stop_time: 2435442911862456, actual_exe_time: 80190, task_app_start_time:2435442906958265, task_sched_time:2435442911779716
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435442911786166, ref_stop_time: 2435442911857236, actual_exe_time: 71070, task_app_start_time:2435442909277986, task_sched_time:2435442911783526
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2435442912107886, ref_stop_time: 2435442912207936, actual_exe_time: 100050, task_app_start_time:2435442909277986, task_sched_time:2435442912102216
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435442912334056, ref_stop_time: 2435442912430716, actual_exe_time: 96660, task_app_start_time:2435442906958265, task_sched_time:2435442912331356
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2435442912898926, ref_stop_time: 2435442912960906, actual_exe_time: 61980, task_app_start_time:2435442911647446, task_sched_time:2435442912785496
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2435442914855017, ref_stop_time: 2435442914926777, actual_exe_time: 71760, task_app_start_time:2435442913902667, task_sched_time:2435442914845417
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435442914857927, ref_stop_time: 2435442914936797, actual_exe_time: 78870, task_app_start_time:2435442911647446, task_sched_time:2435442914043487
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435442915147157, ref_stop_time: 2435442915244687, actual_exe_time: 97530, task_app_start_time:2435442911647446, task_sched_time:2435442915143467
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2435442915873877, ref_stop_time: 2435442915931957, actual_exe_time: 58080, task_app_start_time:2435442913902667, task_sched_time:2435442915866047
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435442916112227, ref_stop_time: 2435442916212067, actual_exe_time: 99840, task_app_start_time:2435442913902667, task_sched_time:2435442916105447
