app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434063614403232, ref_stop_time: 2434063614593822, actual_exe_time: 190590, task_app_start_time:2434063613036042, task_sched_time:2434063614393812
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434063616307213, ref_stop_time: 2434063616396163, actual_exe_time: 88950, task_app_start_time:2434063614779102, task_sched_time:2434063616291043
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2434063617668913, ref_stop_time: 2434063617801153, actual_exe_time: 132240, task_app_start_time:2434063613036042, task_sched_time:2434063616237553
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2434063617950403, ref_stop_time: 2434063618033053, actual_exe_time: 82650, task_app_start_time:2434063616520933, task_sched_time:2434063617641193
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434063618037493, ref_stop_time: 2434063618126563, actual_exe_time: 89070, task_app_start_time:2434063613036042, task_sched_time:2434063618034313
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2434063618615803, ref_stop_time: 2434063618694463, actual_exe_time: 78660, task_app_start_time:2434063614779102, task_sched_time:2434063618400193
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434063618999173, ref_stop_time: 2434063619084283, actual_exe_time: 85110, task_app_start_time:2434063614779102, task_sched_time:2434063618971303
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2434063619707623, ref_stop_time: 2434063619786283, actual_exe_time: 78660, task_app_start_time:2434063618252323, task_sched_time:2434063619702553
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2434063620883173, ref_stop_time: 2434063620962043, actual_exe_time: 78870, task_app_start_time:2434063618252323, task_sched_time:2434063620876633
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434063620900243, ref_stop_time: 2434063620980493, actual_exe_time: 80250, task_app_start_time:2434063616520933, task_sched_time:2434063620137823
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434063621075773, ref_stop_time: 2434063621156683, actual_exe_time: 80910, task_app_start_time:2434063619986983, task_sched_time:2434063620891513
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2434063621252504, ref_stop_time: 2434063621335004, actual_exe_time: 82500, task_app_start_time:2434063618252323, task_sched_time:2434063621151763
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434063621643674, ref_stop_time: 2434063621725364, actual_exe_time: 81690, task_app_start_time:2434063616520933, task_sched_time:2434063621246174
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2434063624041424, ref_stop_time: 2434063624121284, actual_exe_time: 79860, task_app_start_time:2434063619986983, task_sched_time:2434063624034134
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434063624373104, ref_stop_time: 2434063624458424, actual_exe_time: 85320, task_app_start_time:2434063619986983, task_sched_time:2434063624362634
