app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435731973992406, ref_stop_time: 2435731974172706, actual_exe_time: 180300, task_app_start_time:2435731972909346, task_sched_time:2435731973984276
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435731974424946, ref_stop_time: 2435731974688676, actual_exe_time: 263730, task_app_start_time:2435731970592565, task_sched_time:2435731974197636
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435731974699536, ref_stop_time: 2435731974781466, actual_exe_time: 81930, task_app_start_time:2435731970592565, task_sched_time:2435731974680366
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435731975033136, ref_stop_time: 2435731975121516, actual_exe_time: 88380, task_app_start_time:2435731970592565, task_sched_time:2435731975023416
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435731976199566, ref_stop_time: 2435731976280146, actual_exe_time: 80580, task_app_start_time:2435731972909346, task_sched_time:2435731976196716
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435731976548916, ref_stop_time: 2435731976630846, actual_exe_time: 81930, task_app_start_time:2435731972909346, task_sched_time:2435731976539406
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2435731976650586, ref_stop_time: 2435731976733986, actual_exe_time: 83400, task_app_start_time:2435731975224416, task_sched_time:2435731976646686
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435731978453766, ref_stop_time: 2435731978535966, actual_exe_time: 82200, task_app_start_time:2435731977540206, task_sched_time:2435731978442996
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435731978705316, ref_stop_time: 2435731978783286, actual_exe_time: 77970, task_app_start_time:2435731975224416, task_sched_time:2435731978702076
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435731979049927, ref_stop_time: 2435731979131857, actual_exe_time: 81930, task_app_start_time:2435731975224416, task_sched_time:2435731979047317
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435731980721317, ref_stop_time: 2435731980803787, actual_exe_time: 82470, task_app_start_time:2435731977540206, task_sched_time:2435731980581127
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435731981030767, ref_stop_time: 2435731981115877, actual_exe_time: 85110, task_app_start_time:2435731977540206, task_sched_time:2435731981025157
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435731981436427, ref_stop_time: 2435731981515717, actual_exe_time: 79290, task_app_start_time:2435731980506787, task_sched_time:2435731981426677
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435731983222237, ref_stop_time: 2435731983300417, actual_exe_time: 78180, task_app_start_time:2435731980506787, task_sched_time:2435731983215967
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435731983537807, ref_stop_time: 2435731983619107, actual_exe_time: 81300, task_app_start_time:2435731980506787, task_sched_time:2435731983531657
