app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435726892828618, ref_stop_time: 2435726893000068, actual_exe_time: 171450, task_app_start_time:2435726891518188, task_sched_time:2435726892813048
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2435726894884548, ref_stop_time: 2435726895042618, actual_exe_time: 158070, task_app_start_time:2435726893837788, task_sched_time:2435726894875638
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2435726895402168, ref_stop_time: 2435726895528918, actual_exe_time: 126750, task_app_start_time:2435726891518188, task_sched_time:2435726895398958
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435726895802698, ref_stop_time: 2435726895950088, actual_exe_time: 147390, task_app_start_time:2435726891518188, task_sched_time:2435726895795588
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2435726897016829, ref_stop_time: 2435726897099389, actual_exe_time: 82560, task_app_start_time:2435726893837788, task_sched_time:2435726897003569
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2435726897832079, ref_stop_time: 2435726897922559, actual_exe_time: 90480, task_app_start_time:2435726893837788, task_sched_time:2435726897356369
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435726897832379, ref_stop_time: 2435726897912599, actual_exe_time: 80220, task_app_start_time:2435726896152289, task_sched_time:2435726897822539
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2435726899372069, ref_stop_time: 2435726899452169, actual_exe_time: 80100, task_app_start_time:2435726898467509, task_sched_time:2435726899364599
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2435726900491519, ref_stop_time: 2435726900574109, actual_exe_time: 82590, task_app_start_time:2435726896152289, task_sched_time:2435726900488999
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435726900859739, ref_stop_time: 2435726900944039, actual_exe_time: 84300, task_app_start_time:2435726896152289, task_sched_time:2435726900850229
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2435726901712369, ref_stop_time: 2435726901792559, actual_exe_time: 80190, task_app_start_time:2435726900779009, task_sched_time:2435726901705559
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2435726901719059, ref_stop_time: 2435726901804799, actual_exe_time: 85740, task_app_start_time:2435726898467509, task_sched_time:2435726901189499
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435726902048249, ref_stop_time: 2435726902133419, actual_exe_time: 85170, task_app_start_time:2435726898467509, task_sched_time:2435726902041679
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2435726903585480, ref_stop_time: 2435726903666930, actual_exe_time: 81450, task_app_start_time:2435726900779009, task_sched_time:2435726903577710
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2435726903912390, ref_stop_time: 2435726903995460, actual_exe_time: 83070, task_app_start_time:2435726900779009, task_sched_time:2435726903905400
