app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434347571547320, ref_stop_time: 2434347571659010, actual_exe_time: 111690, task_app_start_time:2434347570275380, task_sched_time:2434347571541800
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2434347572884301, ref_stop_time: 2434347572956421, actual_exe_time: 72120, task_app_start_time:2434347570275380, task_sched_time:2434347572878031
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2434347573661901, ref_stop_time: 2434347573725621, actual_exe_time: 63720, task_app_start_time:2434347572592071, task_sched_time:2434347573658931
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434347573669971, ref_stop_time: 2434347573781211, actual_exe_time: 111240, task_app_start_time:2434347570275380, task_sched_time:2434347573151391
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434347574757681, ref_stop_time: 2434347574818101, actual_exe_time: 60420, task_app_start_time:2434347572592071, task_sched_time:2434347574747721
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2434347576333971, ref_stop_time: 2434347576432041, actual_exe_time: 98070, task_app_start_time:2434347572592071, task_sched_time:2434347575001821
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434347577075901, ref_stop_time: 2434347577136141, actual_exe_time: 60240, task_app_start_time:2434347574906481, task_sched_time:2434347576912071
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2434347578139581, ref_stop_time: 2434347578198561, actual_exe_time: 58980, task_app_start_time:2434347577222601, task_sched_time:2434347578127851
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434347579185862, ref_stop_time: 2434347579246072, actual_exe_time: 60210, task_app_start_time:2434347577222601, task_sched_time:2434347579181902
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2434347579208092, ref_stop_time: 2434347579270252, actual_exe_time: 62160, task_app_start_time:2434347574906481, task_sched_time:2434347579196392
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434347579421422, ref_stop_time: 2434347579517362, actual_exe_time: 95940, task_app_start_time:2434347577222601, task_sched_time:2434347579419082
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2434347579515982, ref_stop_time: 2434347579617172, actual_exe_time: 101190, task_app_start_time:2434347574906481, task_sched_time:2434347579502482
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434347581190282, ref_stop_time: 2434347581251392, actual_exe_time: 61110, task_app_start_time:2434347579530652, task_sched_time:2434347581181222
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2434347582243192, ref_stop_time: 2434347582302232, actual_exe_time: 59040, task_app_start_time:2434347579530652, task_sched_time:2434347582238512
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434347582496902, ref_stop_time: 2434347582596442, actual_exe_time: 99540, task_app_start_time:2434347579530652, task_sched_time:2434347582491742
