app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435326233385899, ref_stop_time: 2435326233563439, actual_exe_time: 177540, task_app_start_time:2435326232091939, task_sched_time:2435326233381099
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435326233643929, ref_stop_time: 2435326233721959, actual_exe_time: 78030, task_app_start_time:2435326232091939, task_sched_time:2435326233641649
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435326233848139, ref_stop_time: 2435326233931299, actual_exe_time: 83160, task_app_start_time:2435326232091939, task_sched_time:2435326233845739
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435326235417529, ref_stop_time: 2435326235501319, actual_exe_time: 83790, task_app_start_time:2435326234407999, task_sched_time:2435326235408709
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435326236472539, ref_stop_time: 2435326236553779, actual_exe_time: 81240, task_app_start_time:2435326234407999, task_sched_time:2435326236466539
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435326236826659, ref_stop_time: 2435326236911349, actual_exe_time: 84690, task_app_start_time:2435326234407999, task_sched_time:2435326236823749
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435326237823140, ref_stop_time: 2435326237903120, actual_exe_time: 79980, task_app_start_time:2435326236721119, task_sched_time:2435326237820020
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435326239369610, ref_stop_time: 2435326239448660, actual_exe_time: 79050, task_app_start_time:2435326236721119, task_sched_time:2435326239366130
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435326240187080, ref_stop_time: 2435326240265230, actual_exe_time: 78150, task_app_start_time:2435326239294790, task_sched_time:2435326240183660
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435326240314160, ref_stop_time: 2435326240394980, actual_exe_time: 80820, task_app_start_time:2435326236721119, task_sched_time:2435326240311940
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435326240399900, ref_stop_time: 2435326240476820, actual_exe_time: 76920, task_app_start_time:2435326239294790, task_sched_time:2435326240377160
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435326240618660, ref_stop_time: 2435326240699090, actual_exe_time: 80430, task_app_start_time:2435326239294790, task_sched_time:2435326240615780
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435326242231790, ref_stop_time: 2435326242314230, actual_exe_time: 82440, task_app_start_time:2435326241350060, task_sched_time:2435326242223450
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435326242884410, ref_stop_time: 2435326242962920, actual_exe_time: 78510, task_app_start_time:2435326241350060, task_sched_time:2435326242881680
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435326243079890, ref_stop_time: 2435326243160650, actual_exe_time: 80760, task_app_start_time:2435326241350060, task_sched_time:2435326243077100
