app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433805044453600, ref_stop_time: 2433805044565200, actual_exe_time: 111600, task_app_start_time:2433805043192070, task_sched_time:2433805044447900
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433805046015580, ref_stop_time: 2433805046131380, actual_exe_time: 115800, task_app_start_time:2433805044930150, task_sched_time:2433805046004510
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433805047389011, ref_stop_time: 2433805047451861, actual_exe_time: 62850, task_app_start_time:2433805043192070, task_sched_time:2433805047385051
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433805047693841, ref_stop_time: 2433805047796111, actual_exe_time: 102270, task_app_start_time:2433805043192070, task_sched_time:2433805047690451
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433805048342321, ref_stop_time: 2433805048404121, actual_exe_time: 61800, task_app_start_time:2433805047258061, task_sched_time:2433805048338811
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2433805048354081, ref_stop_time: 2433805048443961, actual_exe_time: 89880, task_app_start_time:2433805044930150, task_sched_time:2433805047390241
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433805048776211, ref_stop_time: 2433805048875931, actual_exe_time: 99720, task_app_start_time:2433805044930150, task_sched_time:2433805048769791
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433805049352841, ref_stop_time: 2433805049412241, actual_exe_time: 59400, task_app_start_time:2433805048402261, task_sched_time:2433805049349691
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2433805050408601, ref_stop_time: 2433805050470911, actual_exe_time: 62310, task_app_start_time:2433805047258061, task_sched_time:2433805050400411
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433805051033591, ref_stop_time: 2433805051093771, actual_exe_time: 60180, task_app_start_time:2433805048402261, task_sched_time:2433805050364291
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433805051100821, ref_stop_time: 2433805051197481, actual_exe_time: 96660, task_app_start_time:2433805047258061, task_sched_time:2433805050723721
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433805051201951, ref_stop_time: 2433805051263691, actual_exe_time: 61740, task_app_start_time:2433805050132811, task_sched_time:2433805051024111
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433805051270171, ref_stop_time: 2433805051366201, actual_exe_time: 96030, task_app_start_time:2433805048402261, task_sched_time:2433805051267891
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433805052158711, ref_stop_time: 2433805052221621, actual_exe_time: 62910, task_app_start_time:2433805050132811, task_sched_time:2433805052151121
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433805052400871, ref_stop_time: 2433805052500051, actual_exe_time: 99180, task_app_start_time:2433805050132811, task_sched_time:2433805052393821
