app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2433916613266695, ref_stop_time: 2433916613472825, actual_exe_time: 206130, task_app_start_time:2433916611999225, task_sched_time:2433916613258295
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2433916616533216, ref_stop_time: 2433916616620396, actual_exe_time: 87180, task_app_start_time:2433916613734725, task_sched_time:2433916616022466
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433916616566696, ref_stop_time: 2433916616673706, actual_exe_time: 107010, task_app_start_time:2433916611999225, task_sched_time:2433916615054695
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433916616679226, ref_stop_time: 2433916616740186, actual_exe_time: 60960, task_app_start_time:2433916615470615, task_sched_time:2433916616516776
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2433916617213916, ref_stop_time: 2433916617300736, actual_exe_time: 86820, task_app_start_time:2433916611999225, task_sched_time:2433916616881006
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433916617694576, ref_stop_time: 2433916617756646, actual_exe_time: 62070, task_app_start_time:2433916613734725, task_sched_time:2433916617685966
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2433916617956206, ref_stop_time: 2433916618038076, actual_exe_time: 81870, task_app_start_time:2433916613734725, task_sched_time:2433916617947566
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433916618418086, ref_stop_time: 2433916618480096, actual_exe_time: 62010, task_app_start_time:2433916617208066, task_sched_time:2433916618256356
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2433916618687306, ref_stop_time: 2433916618769116, actual_exe_time: 81810, task_app_start_time:2433916615470615, task_sched_time:2433916618679926
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2433916619546536, ref_stop_time: 2433916619625496, actual_exe_time: 78960, task_app_start_time:2433916617208066, task_sched_time:2433916619537866
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2433916619850526, ref_stop_time: 2433916619928436, actual_exe_time: 77910, task_app_start_time:2433916618940266, task_sched_time:2433916619847856
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433916619857666, ref_stop_time: 2433916619966416, actual_exe_time: 108750, task_app_start_time:2433916615470615, task_sched_time:2433916619027026
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433916619971366, ref_stop_time: 2433916620070216, actual_exe_time: 98850, task_app_start_time:2433916617208066, task_sched_time:2433916619815336
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433916620832696, ref_stop_time: 2433916620894346, actual_exe_time: 61650, task_app_start_time:2433916618940266, task_sched_time:2433916620824656
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2433916621069846, ref_stop_time: 2433916621153096, actual_exe_time: 83250, task_app_start_time:2433916618940266, task_sched_time:2433916621062646
