app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434631572110535, ref_stop_time: 2434631572282105, actual_exe_time: 171570, task_app_start_time:2434631570818435, task_sched_time:2434631572100215
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2434631574189746, ref_stop_time: 2434631574328316, actual_exe_time: 138570, task_app_start_time:2434631573131555, task_sched_time:2434631574173516
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2434631574680756, ref_stop_time: 2434631574813206, actual_exe_time: 132450, task_app_start_time:2434631570818435, task_sched_time:2434631574674036
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434631575090466, ref_stop_time: 2434631575179656, actual_exe_time: 89190, task_app_start_time:2434631570818435, task_sched_time:2434631575083896
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2434631576320076, ref_stop_time: 2434631576402096, actual_exe_time: 82020, task_app_start_time:2434631573131555, task_sched_time:2434631576314076
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2434631577868526, ref_stop_time: 2434631577953096, actual_exe_time: 84570, task_app_start_time:2434631573131555, task_sched_time:2434631577862676
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2434631578722656, ref_stop_time: 2434631578803686, actual_exe_time: 81030, task_app_start_time:2434631577784436, task_sched_time:2434631578716116
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434631578728296, ref_stop_time: 2434631578814276, actual_exe_time: 85980, task_app_start_time:2434631575444946, task_sched_time:2434631577867026
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2434631580682287, ref_stop_time: 2434631580761517, actual_exe_time: 79230, task_app_start_time:2434631577784436, task_sched_time:2434631580674697
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434631581030767, ref_stop_time: 2434631581111227, actual_exe_time: 80460, task_app_start_time:2434631580073437, task_sched_time:2434631580993147
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2434631581040787, ref_stop_time: 2434631581130367, actual_exe_time: 89580, task_app_start_time:2434631577784436, task_sched_time:2434631581034337
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2434631581317597, ref_stop_time: 2434631581399287, actual_exe_time: 81690, task_app_start_time:2434631575444946, task_sched_time:2434631581303647
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434631581671957, ref_stop_time: 2434631581755687, actual_exe_time: 83730, task_app_start_time:2434631575444946, task_sched_time:2434631581665897
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2434631582890557, ref_stop_time: 2434631582972217, actual_exe_time: 81660, task_app_start_time:2434631580073437, task_sched_time:2434631582884197
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2434631583212187, ref_stop_time: 2434631583295317, actual_exe_time: 83130, task_app_start_time:2434631580073437, task_sched_time:2434631583205767
