app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435610264640859, ref_stop_time: 2435610264755339, actual_exe_time: 114480, task_app_start_time:2435610263279939, task_sched_time:2435610264633839
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435610266737079, ref_stop_time: 2435610266798549, actual_exe_time: 61470, task_app_start_time:2435610265596179, task_sched_time:2435610266719199
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435610267135119, ref_stop_time: 2435610267196769, actual_exe_time: 61650, task_app_start_time:2435610263279939, task_sched_time:2435610267132029
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435610267544499, ref_stop_time: 2435610267651599, actual_exe_time: 107100, task_app_start_time:2435610263279939, task_sched_time:2435610267470009
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435610268884809, ref_stop_time: 2435610268948679, actual_exe_time: 63870, task_app_start_time:2435610265596179, task_sched_time:2435610268880429
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435610269217509, ref_stop_time: 2435610269316929, actual_exe_time: 99420, task_app_start_time:2435610265596179, task_sched_time:2435610269203679
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435610269769960, ref_stop_time: 2435610269829660, actual_exe_time: 59700, task_app_start_time:2435610268759559, task_sched_time:2435610269761080
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435610271155750, ref_stop_time: 2435610271214250, actual_exe_time: 58500, task_app_start_time:2435610270226350, task_sched_time:2435610271148400
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435610271677120, ref_stop_time: 2435610271735890, actual_exe_time: 58770, task_app_start_time:2435610268759559, task_sched_time:2435610271671330
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435610271973610, ref_stop_time: 2435610272070390, actual_exe_time: 96780, task_app_start_time:2435610268759559, task_sched_time:2435610271967880
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435610273456180, ref_stop_time: 2435610273515790, actual_exe_time: 59610, task_app_start_time:2435610270226350, task_sched_time:2435610272992230
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435610273586830, ref_stop_time: 2435610273648270, actual_exe_time: 61440, task_app_start_time:2435610272559450, task_sched_time:2435610273441600
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435610273761550, ref_stop_time: 2435610273860160, actual_exe_time: 98610, task_app_start_time:2435610270226350, task_sched_time:2435610273758340
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435610275361270, ref_stop_time: 2435610275422530, actual_exe_time: 61260, task_app_start_time:2435610272559450, task_sched_time:2435610275349420
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435610275665710, ref_stop_time: 2435610275766001, actual_exe_time: 100291, task_app_start_time:2435610272559450, task_sched_time:2435610275657430
