app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434651864052901, ref_stop_time: 2434651864162311, actual_exe_time: 109410, task_app_start_time:2434651862759271, task_sched_time:2434651864042011
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434651865385471, ref_stop_time: 2434651865448351, actual_exe_time: 62880, task_app_start_time:2434651862759271, task_sched_time:2434651865378511
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434651865645751, ref_stop_time: 2434651865750331, actual_exe_time: 104580, task_app_start_time:2434651862759271, task_sched_time:2434651865640381
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434651866143091, ref_stop_time: 2434651866203571, actual_exe_time: 60480, task_app_start_time:2434651865075331, task_sched_time:2434651866139791
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434651868199862, ref_stop_time: 2434651868259022, actual_exe_time: 59160, task_app_start_time:2434651865075331, task_sched_time:2434651868196892
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434651868359852, ref_stop_time: 2434651868419012, actual_exe_time: 59160, task_app_start_time:2434651867397871, task_sched_time:2434651868357302
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434651868517772, ref_stop_time: 2434651868614642, actual_exe_time: 96870, task_app_start_time:2434651865075331, task_sched_time:2434651868514922
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434651870608142, ref_stop_time: 2434651870667602, actual_exe_time: 59460, task_app_start_time:2434651867397871, task_sched_time:2434651870252642
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434651870672672, ref_stop_time: 2434651870734592, actual_exe_time: 61920, task_app_start_time:2434651869702562, task_sched_time:2434651870600792
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434651870904632, ref_stop_time: 2434651871000812, actual_exe_time: 96180, task_app_start_time:2434651867397871, task_sched_time:2434651870900792
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434651871630782, ref_stop_time: 2434651871691742, actual_exe_time: 60960, task_app_start_time:2434651869702562, task_sched_time:2434651871622382
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434651871869222, ref_stop_time: 2434651871970292, actual_exe_time: 101070, task_app_start_time:2434651869702562, task_sched_time:2434651871862262
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434651872919942, ref_stop_time: 2434651872978262, actual_exe_time: 58320, task_app_start_time:2434651872017602, task_sched_time:2434651872916852
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434651874718443, ref_stop_time: 2434651874775863, actual_exe_time: 57420, task_app_start_time:2434651872017602, task_sched_time:2434651874715503
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434651875011003, ref_stop_time: 2434651875107873, actual_exe_time: 96870, task_app_start_time:2434651872017602, task_sched_time:2434651875008153
