app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434484505237057, ref_stop_time: 2434484505437997, actual_exe_time: 200940, task_app_start_time:2434484503872597, task_sched_time:2434484505228627
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2434484506750588, ref_stop_time: 2434484506913728, actual_exe_time: 163140, task_app_start_time:2434484503872597, task_sched_time:2434484506741768
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434484507267998, ref_stop_time: 2434484507404948, actual_exe_time: 136950, task_app_start_time:2434484503872597, task_sched_time:2434484507106778
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434484507414218, ref_stop_time: 2434484507496808, actual_exe_time: 82590, task_app_start_time:2434484506186918, task_sched_time:2434484507258968
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434484509469548, ref_stop_time: 2434484509533988, actual_exe_time: 64440, task_app_start_time:2434484508515908, task_sched_time:2434484509463998
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2434484509477888, ref_stop_time: 2434484509565578, actual_exe_time: 87690, task_app_start_time:2434484506186918, task_sched_time:2434484509418518
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434484509838998, ref_stop_time: 2434484509928458, actual_exe_time: 89460, task_app_start_time:2434484506186918, task_sched_time:2434484509824388
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2434484511326968, ref_stop_time: 2434484511408268, actual_exe_time: 81300, task_app_start_time:2434484508515908, task_sched_time:2434484511319588
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434484511646078, ref_stop_time: 2434484511746098, actual_exe_time: 100020, task_app_start_time:2434484508515908, task_sched_time:2434484511641638
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434484511753478, ref_stop_time: 2434484511832618, actual_exe_time: 79140, task_app_start_time:2434484510814628, task_sched_time:2434484511711028
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2434484512745789, ref_stop_time: 2434484512825349, actual_exe_time: 79560, task_app_start_time:2434484510814628, task_sched_time:2434484512738379
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434484513003159, ref_stop_time: 2434484513100359, actual_exe_time: 97200, task_app_start_time:2434484510814628, task_sched_time:2434484512998059
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434484514022889, ref_stop_time: 2434484514105929, actual_exe_time: 83040, task_app_start_time:2434484513130629, task_sched_time:2434484514016829
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2434484515811849, ref_stop_time: 2434484515890149, actual_exe_time: 78300, task_app_start_time:2434484513130629, task_sched_time:2434484515808009
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434484517907709, ref_stop_time: 2434484518008509, actual_exe_time: 100800, task_app_start_time:2434484513130629, task_sched_time:2434484517898139
