app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435356668791327, ref_stop_time: 2435356668981227, actual_exe_time: 189900, task_app_start_time:2435356667513237, task_sched_time:2435356668781517
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2435356670210567, ref_stop_time: 2435356670359067, actual_exe_time: 148500, task_app_start_time:2435356667513237, task_sched_time:2435356670200847
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2435356670843537, ref_stop_time: 2435356670984387, actual_exe_time: 140850, task_app_start_time:2435356667513237, task_sched_time:2435356670546747
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435356671798317, ref_stop_time: 2435356671878237, actual_exe_time: 79920, task_app_start_time:2435356669824767, task_sched_time:2435356671791177
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2435356672003457, ref_stop_time: 2435356672083737, actual_exe_time: 80280, task_app_start_time:2435356669824767, task_sched_time:2435356672000097
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2435356672277627, ref_stop_time: 2435356672363787, actual_exe_time: 86160, task_app_start_time:2435356669824767, task_sched_time:2435356672269467
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435356673113398, ref_stop_time: 2435356673196708, actual_exe_time: 83310, task_app_start_time:2435356672142717, task_sched_time:2435356673106438
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2435356675367688, ref_stop_time: 2435356675447548, actual_exe_time: 79860, task_app_start_time:2435356674453558, task_sched_time:2435356675364088
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2435356675375398, ref_stop_time: 2435356675461588, actual_exe_time: 86190, task_app_start_time:2435356672142717, task_sched_time:2435356674992568
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435356675705218, ref_stop_time: 2435356675790268, actual_exe_time: 85050, task_app_start_time:2435356672142717, task_sched_time:2435356675692378
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2435356676363658, ref_stop_time: 2435356676445318, actual_exe_time: 81660, task_app_start_time:2435356674453558, task_sched_time:2435356676354508
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2435356676616258, ref_stop_time: 2435356676698038, actual_exe_time: 81780, task_app_start_time:2435356674453558, task_sched_time:2435356676612328
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435356677661458, ref_stop_time: 2435356677741258, actual_exe_time: 79800, task_app_start_time:2435356676767758, task_sched_time:2435356677652248
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2435356678623738, ref_stop_time: 2435356678703238, actual_exe_time: 79500, task_app_start_time:2435356676767758, task_sched_time:2435356678619808
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2435356678959469, ref_stop_time: 2435356679045209, actual_exe_time: 85740, task_app_start_time:2435356676767758, task_sched_time:2435356678952239
