app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434798880197481, ref_stop_time: 2434798880373881, actual_exe_time: 176400, task_app_start_time:2434798878533260, task_sched_time:2434798879823681
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434798881401441, ref_stop_time: 2434798881486791, actual_exe_time: 85350, task_app_start_time:2434798880272901, task_sched_time:2434798881396491
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434798881615371, ref_stop_time: 2434798881697481, actual_exe_time: 82110, task_app_start_time:2434798878533260, task_sched_time:2434798881609011
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434798881903581, ref_stop_time: 2434798881992621, actual_exe_time: 89040, task_app_start_time:2434798878533260, task_sched_time:2434798881895871
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434798882550291, ref_stop_time: 2434798882629671, actual_exe_time: 79380, task_app_start_time:2434798880272901, task_sched_time:2434798882547681
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434798882824641, ref_stop_time: 2434798882906601, actual_exe_time: 81960, task_app_start_time:2434798880272901, task_sched_time:2434798882821281
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434798883648591, ref_stop_time: 2434798883726411, actual_exe_time: 77820, task_app_start_time:2434798882009691, task_sched_time:2434798883646251
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434798884649331, ref_stop_time: 2434798884731651, actual_exe_time: 82320, task_app_start_time:2434798883741921, task_sched_time:2434798884644171
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2434798884757241, ref_stop_time: 2434798884840461, actual_exe_time: 83220, task_app_start_time:2434798882009691, task_sched_time:2434798884753881
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434798885033331, ref_stop_time: 2434798885133021, actual_exe_time: 99690, task_app_start_time:2434798882009691, task_sched_time:2434798885029731
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434798885627901, ref_stop_time: 2434798885708781, actual_exe_time: 80880, task_app_start_time:2434798883741921, task_sched_time:2434798885621391
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434798885887521, ref_stop_time: 2434798885971552, actual_exe_time: 84031, task_app_start_time:2434798883741921, task_sched_time:2434798885884581
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434798886369622, ref_stop_time: 2434798886448852, actual_exe_time: 79230, task_app_start_time:2434798885476731, task_sched_time:2434798886365632
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434798887307182, ref_stop_time: 2434798887384522, actual_exe_time: 77340, task_app_start_time:2434798885476731, task_sched_time:2434798887304332
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434798887556842, ref_stop_time: 2434798887637392, actual_exe_time: 80550, task_app_start_time:2434798885476731, task_sched_time:2434798887554742
