app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435792840809091, ref_stop_time: 2435792840918501, actual_exe_time: 109410, task_app_start_time:2435792839488491, task_sched_time:2435792840796251
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435792842841891, ref_stop_time: 2435792842901921, actual_exe_time: 60030, task_app_start_time:2435792841803621, task_sched_time:2435792842839221
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435792843339532, ref_stop_time: 2435792843400762, actual_exe_time: 61230, task_app_start_time:2435792839488491, task_sched_time:2435792843325252
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435792843672502, ref_stop_time: 2435792843778642, actual_exe_time: 106140, task_app_start_time:2435792839488491, task_sched_time:2435792843665632
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435792844888702, ref_stop_time: 2435792844948972, actual_exe_time: 60270, task_app_start_time:2435792841803621, task_sched_time:2435792844882732
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435792845159752, ref_stop_time: 2435792845219542, actual_exe_time: 59790, task_app_start_time:2435792844116952, task_sched_time:2435792845154802
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435792845227072, ref_stop_time: 2435792845383492, actual_exe_time: 156420, task_app_start_time:2435792841803621, task_sched_time:2435792845207872
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435792847359922, ref_stop_time: 2435792847420282, actual_exe_time: 60360, task_app_start_time:2435792846432322, task_sched_time:2435792847343092
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435792847955182, ref_stop_time: 2435792848032042, actual_exe_time: 76860, task_app_start_time:2435792844116952, task_sched_time:2435792847950772
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435792848310502, ref_stop_time: 2435792848406982, actual_exe_time: 96480, task_app_start_time:2435792844116952, task_sched_time:2435792848301202
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435792849180863, ref_stop_time: 2435792849241403, actual_exe_time: 60540, task_app_start_time:2435792846432322, task_sched_time:2435792849173483
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435792849477773, ref_stop_time: 2435792849576563, actual_exe_time: 98790, task_app_start_time:2435792846432322, task_sched_time:2435792849470663
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435792849924413, ref_stop_time: 2435792849983693, actual_exe_time: 59280, task_app_start_time:2435792848745502, task_sched_time:2435792849911453
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435792852032753, ref_stop_time: 2435792852093533, actual_exe_time: 60780, task_app_start_time:2435792848745502, task_sched_time:2435792852029423
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435792852387473, ref_stop_time: 2435792852484673, actual_exe_time: 97200, task_app_start_time:2435792848745502, task_sched_time:2435792852378353
