app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434291794715624, ref_stop_time: 2434291794827374, actual_exe_time: 111750, task_app_start_time:2434291793422834, task_sched_time:2434291794709954
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434291796059084, ref_stop_time: 2434291796117434, actual_exe_time: 58350, task_app_start_time:2434291793422834, task_sched_time:2434291796055754
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434291796319274, ref_stop_time: 2434291796420284, actual_exe_time: 101010, task_app_start_time:2434291793422834, task_sched_time:2434291796316394
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434291796839774, ref_stop_time: 2434291796897494, actual_exe_time: 57720, task_app_start_time:2434291795740244, task_sched_time:2434291796836594
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434291797937385, ref_stop_time: 2434291797994685, actual_exe_time: 57300, task_app_start_time:2434291795740244, task_sched_time:2434291797933995
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434291799005445, ref_stop_time: 2434291799104025, actual_exe_time: 98580, task_app_start_time:2434291795740244, task_sched_time:2434291798182185
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434291799110655, ref_stop_time: 2434291799172965, actual_exe_time: 62310, task_app_start_time:2434291798052525, task_sched_time:2434291798995905
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434291800112535, ref_stop_time: 2434291800174815, actual_exe_time: 62280, task_app_start_time:2434291798052525, task_sched_time:2434291800108275
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434291800351245, ref_stop_time: 2434291800453035, actual_exe_time: 101790, task_app_start_time:2434291798052525, task_sched_time:2434291800345695
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434291801274375, ref_stop_time: 2434291801334495, actual_exe_time: 60120, task_app_start_time:2434291800366425, task_sched_time:2434291801270775
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434291802240165, ref_stop_time: 2434291802298815, actual_exe_time: 58650, task_app_start_time:2434291800366425, task_sched_time:2434291802237435
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434291802470895, ref_stop_time: 2434291802567105, actual_exe_time: 96210, task_app_start_time:2434291800366425, task_sched_time:2434291802468045
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434291804726506, ref_stop_time: 2434291804787436, actual_exe_time: 60930, task_app_start_time:2434291802680445, task_sched_time:2434291804723386
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434291805661456, ref_stop_time: 2434291805721336, actual_exe_time: 59880, task_app_start_time:2434291802680445, task_sched_time:2434291805659146
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434291805894946, ref_stop_time: 2434291805993316, actual_exe_time: 98370, task_app_start_time:2434291802680445, task_sched_time:2434291805892546
