app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434190409784058, ref_stop_time: 2434190409895478, actual_exe_time: 111420, task_app_start_time:2434190408488628, task_sched_time:2434190409773768
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434190411324888, ref_stop_time: 2434190411386538, actual_exe_time: 61650, task_app_start_time:2434190410227038, task_sched_time:2434190411311028
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434190413050548, ref_stop_time: 2434190413110458, actual_exe_time: 59910, task_app_start_time:2434190408488628, task_sched_time:2434190412253328
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434190413247648, ref_stop_time: 2434190413309448, actual_exe_time: 61800, task_app_start_time:2434190411965298, task_sched_time:2434190413029338
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434190413383128, ref_stop_time: 2434190413484319, actual_exe_time: 101191, task_app_start_time:2434190408488628, task_sched_time:2434190413380278
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2434190413469018, ref_stop_time: 2434190413546239, actual_exe_time: 77221, task_app_start_time:2434190410227038, task_sched_time:2434190413456388
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434190413820499, ref_stop_time: 2434190413919349, actual_exe_time: 98850, task_app_start_time:2434190410227038, task_sched_time:2434190413812429
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434190414735289, ref_stop_time: 2434190414793249, actual_exe_time: 57960, task_app_start_time:2434190413706859, task_sched_time:2434190414730189
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434190416253409, ref_stop_time: 2434190416312599, actual_exe_time: 59190, task_app_start_time:2434190411965298, task_sched_time:2434190416245369
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2434190416349139, ref_stop_time: 2434190416409169, actual_exe_time: 60030, task_app_start_time:2434190415435999, task_sched_time:2434190416344969
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434190416655349, ref_stop_time: 2434190416752249, actual_exe_time: 96900, task_app_start_time:2434190411965298, task_sched_time:2434190416647489
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434190417115729, ref_stop_time: 2434190417174259, actual_exe_time: 58530, task_app_start_time:2434190413706859, task_sched_time:2434190417103909
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434190417565489, ref_stop_time: 2434190417662659, actual_exe_time: 97170, task_app_start_time:2434190413706859, task_sched_time:2434190417562219
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434190418153789, ref_stop_time: 2434190418211509, actual_exe_time: 57720, task_app_start_time:2434190415435999, task_sched_time:2434190418141069
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434190418453639, ref_stop_time: 2434190418550719, actual_exe_time: 97080, task_app_start_time:2434190415435999, task_sched_time:2434190418441999
