app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435361737872043, ref_stop_time: 2435361738073133, actual_exe_time: 201090, task_app_start_time:2435361736582342, task_sched_time:2435361737867303
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2435361739358393, ref_stop_time: 2435361739503593, actual_exe_time: 145200, task_app_start_time:2435361736582342, task_sched_time:2435361739349303
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435361739958183, ref_stop_time: 2435361740038013, actual_exe_time: 79830, task_app_start_time:2435361738894173, task_sched_time:2435361739954703
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2435361739964393, ref_stop_time: 2435361740111123, actual_exe_time: 146730, task_app_start_time:2435361736582342, task_sched_time:2435361739699703
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2435361741054623, ref_stop_time: 2435361741135563, actual_exe_time: 80940, task_app_start_time:2435361738894173, task_sched_time:2435361741050873
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2435361741334823, ref_stop_time: 2435361741420473, actual_exe_time: 85650, task_app_start_time:2435361738894173, task_sched_time:2435361741327743
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435361742164863, ref_stop_time: 2435361742247633, actual_exe_time: 82770, task_app_start_time:2435361741209093, task_sched_time:2435361742155023
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2435361744412224, ref_stop_time: 2435361744492774, actual_exe_time: 80550, task_app_start_time:2435361743521884, task_sched_time:2435361744409554
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2435361744418674, ref_stop_time: 2435361744504714, actual_exe_time: 86040, task_app_start_time:2435361741209093, task_sched_time:2435361744051744
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435361744741864, ref_stop_time: 2435361744827094, actual_exe_time: 85230, task_app_start_time:2435361741209093, task_sched_time:2435361744735534
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2435361745395534, ref_stop_time: 2435361745477014, actual_exe_time: 81480, task_app_start_time:2435361743521884, task_sched_time:2435361745386834
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2435361745647144, ref_stop_time: 2435361745729554, actual_exe_time: 82410, task_app_start_time:2435361743521884, task_sched_time:2435361745644144
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435361746696664, ref_stop_time: 2435361746776854, actual_exe_time: 80190, task_app_start_time:2435361745833774, task_sched_time:2435361746688144
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2435361747642114, ref_stop_time: 2435361747721914, actual_exe_time: 79800, task_app_start_time:2435361745833774, task_sched_time:2435361747639294
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2435361747899694, ref_stop_time: 2435361747985434, actual_exe_time: 85740, task_app_start_time:2435361745833774, task_sched_time:2435361747893274
