app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434570716718032, ref_stop_time: 2434570716828042, actual_exe_time: 110010, task_app_start_time:2434570714824101, task_sched_time:2434570716704382
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2434570718211162, ref_stop_time: 2434570718286672, actual_exe_time: 75510, task_app_start_time:2434570717141272, task_sched_time:2434570718196282
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434570719258162, ref_stop_time: 2434570719320622, actual_exe_time: 62460, task_app_start_time:2434570714824101, task_sched_time:2434570719251082
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2434570719585012, ref_stop_time: 2434570719691722, actual_exe_time: 106710, task_app_start_time:2434570714824101, task_sched_time:2434570719579672
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434570720285152, ref_stop_time: 2434570720344402, actual_exe_time: 59250, task_app_start_time:2434570717141272, task_sched_time:2434570720279542
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2434570720613442, ref_stop_time: 2434570720681992, actual_exe_time: 68550, task_app_start_time:2434570719456582, task_sched_time:2434570720540632
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434570720617912, ref_stop_time: 2434570720722582, actual_exe_time: 104670, task_app_start_time:2434570717141272, task_sched_time:2434570720608942
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2434570722697783, ref_stop_time: 2434570722757153, actual_exe_time: 59370, task_app_start_time:2434570721770332, task_sched_time:2434570722691123
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434570723689043, ref_stop_time: 2434570723748473, actual_exe_time: 59430, task_app_start_time:2434570719456582, task_sched_time:2434570723684183
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2434570724075053, ref_stop_time: 2434570724449993, actual_exe_time: 374940, task_app_start_time:2434570719456582, task_sched_time:2434570724068153
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434570724530423, ref_stop_time: 2434570724592043, actual_exe_time: 61620, task_app_start_time:2434570721770332, task_sched_time:2434570724525383
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2434570724826193, ref_stop_time: 2434570724924833, actual_exe_time: 98640, task_app_start_time:2434570721770332, task_sched_time:2434570724817403
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434570725565933, ref_stop_time: 2434570725624943, actual_exe_time: 59010, task_app_start_time:2434570724084293, task_sched_time:2434570725557023
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2434570726949863, ref_stop_time: 2434570727013223, actual_exe_time: 63360, task_app_start_time:2434570724084293, task_sched_time:2434570726938013
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434570727249353, ref_stop_time: 2434570727346853, actual_exe_time: 97500, task_app_start_time:2434570724084293, task_sched_time:2434570727244793
