app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435549410478235, ref_stop_time: 2435549410671585, actual_exe_time: 193350, task_app_start_time:2435549409193635, task_sched_time:2435549410470165
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435549412539356, ref_stop_time: 2435549412619816, actual_exe_time: 80460, task_app_start_time:2435549409193635, task_sched_time:2435549411899246
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435549412710386, ref_stop_time: 2435549412791776, actual_exe_time: 81390, task_app_start_time:2435549411507235, task_sched_time:2435549412525796
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435549413330186, ref_stop_time: 2435549413416166, actual_exe_time: 85980, task_app_start_time:2435549409193635, task_sched_time:2435549412816676
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435549414736406, ref_stop_time: 2435549414818126, actual_exe_time: 81720, task_app_start_time:2435549411507235, task_sched_time:2435549414728756
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2435549414798776, ref_stop_time: 2435549414947576, actual_exe_time: 148800, task_app_start_time:2435549413828036, task_sched_time:2435549414784316
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435549415082756, ref_stop_time: 2435549415167716, actual_exe_time: 84960, task_app_start_time:2435549411507235, task_sched_time:2435549415075736
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435549416761586, ref_stop_time: 2435549416841506, actual_exe_time: 79920, task_app_start_time:2435549413828036, task_sched_time:2435549416751716
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435549417040586, ref_stop_time: 2435549417118916, actual_exe_time: 78330, task_app_start_time:2435549416137976, task_sched_time:2435549417036566
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2435549417086966, ref_stop_time: 2435549417172856, actual_exe_time: 85890, task_app_start_time:2435549413828036, task_sched_time:2435549417076946
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435549418020177, ref_stop_time: 2435549418098297, actual_exe_time: 78120, task_app_start_time:2435549416137976, task_sched_time:2435549418010967
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435549418281207, ref_stop_time: 2435549418362147, actual_exe_time: 80940, task_app_start_time:2435549416137976, task_sched_time:2435549418274037
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435549419401857, ref_stop_time: 2435549419483697, actual_exe_time: 81840, task_app_start_time:2435549418449117, task_sched_time:2435549419393457
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435549421224957, ref_stop_time: 2435549421306197, actual_exe_time: 81240, task_app_start_time:2435549418449117, task_sched_time:2435549421218867
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435549421539357, ref_stop_time: 2435549421623807, actual_exe_time: 84450, task_app_start_time:2435549418449117, task_sched_time:2435549421532517
