app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434144789626466, ref_stop_time: 2434144789734466, actual_exe_time: 108000, task_app_start_time:2434144788342256, task_sched_time:2434144789614316
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434144791009886, ref_stop_time: 2434144791069736, actual_exe_time: 59850, task_app_start_time:2434144789929676, task_sched_time:2434144791004336
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434144792089767, ref_stop_time: 2434144792152107, actual_exe_time: 62340, task_app_start_time:2434144788342256, task_sched_time:2434144792083617
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434144792425737, ref_stop_time: 2434144792529897, actual_exe_time: 104160, task_app_start_time:2434144788342256, task_sched_time:2434144792413587
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434144792702007, ref_stop_time: 2434144792760357, actual_exe_time: 58350, task_app_start_time:2434144791666946, task_sched_time:2434144792692947
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434144793050637, ref_stop_time: 2434144793109437, actual_exe_time: 58800, task_app_start_time:2434144789929676, task_sched_time:2434144793047997
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434144793379917, ref_stop_time: 2434144794437447, actual_exe_time: 1057530, task_app_start_time:2434144789929676, task_sched_time:2434144793375627
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434144794463277, ref_stop_time: 2434144794524507, actual_exe_time: 61230, task_app_start_time:2434144793403827, task_sched_time:2434144794333377
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434144795649537, ref_stop_time: 2434144795709087, actual_exe_time: 59550, task_app_start_time:2434144791666946, task_sched_time:2434144795646537
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434144796027627, ref_stop_time: 2434144796088347, actual_exe_time: 60720, task_app_start_time:2434144795135697, task_sched_time:2434144796023757
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434144796125307, ref_stop_time: 2434144796222417, actual_exe_time: 97110, task_app_start_time:2434144791666946, task_sched_time:2434144796038547
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434144796353547, ref_stop_time: 2434144796413877, actual_exe_time: 60330, task_app_start_time:2434144793403827, task_sched_time:2434144796308937
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434144796659937, ref_stop_time: 2434144796761157, actual_exe_time: 101220, task_app_start_time:2434144793403827, task_sched_time:2434144796647457
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434144797831227, ref_stop_time: 2434144797890027, actual_exe_time: 58800, task_app_start_time:2434144795135697, task_sched_time:2434144797824897
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434144798133448, ref_stop_time: 2434144798230798, actual_exe_time: 97350, task_app_start_time:2434144795135697, task_sched_time:2434144798124808
