app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434220792282377, ref_stop_time: 2434220792444257, actual_exe_time: 161880, task_app_start_time:2434220790901147, task_sched_time:2434220792276827
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434220792528797, ref_stop_time: 2434220792607517, actual_exe_time: 78720, task_app_start_time:2434220790901147, task_sched_time:2434220792524927
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434220792733158, ref_stop_time: 2434220792816948, actual_exe_time: 83790, task_app_start_time:2434220790901147, task_sched_time:2434220792730848
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434220794209098, ref_stop_time: 2434220794293008, actual_exe_time: 83910, task_app_start_time:2434220793218198, task_sched_time:2434220794198718
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434220795248808, ref_stop_time: 2434220795367308, actual_exe_time: 118500, task_app_start_time:2434220793218198, task_sched_time:2434220795239538
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434220796625568, ref_stop_time: 2434220796710948, actual_exe_time: 85380, task_app_start_time:2434220793218198, task_sched_time:2434220796622868
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434220797639028, ref_stop_time: 2434220797719608, actual_exe_time: 80580, task_app_start_time:2434220796519428, task_sched_time:2434220797635788
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434220798727518, ref_stop_time: 2434220798805398, actual_exe_time: 77880, task_app_start_time:2434220797846478, task_sched_time:2434220798724068
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434220798819198, ref_stop_time: 2434220798896239, actual_exe_time: 77041, task_app_start_time:2434220796519428, task_sched_time:2434220798816318
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434220798940309, ref_stop_time: 2434220799017139, actual_exe_time: 76830, task_app_start_time:2434220797846478, task_sched_time:2434220798937819
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434220799029709, ref_stop_time: 2434220799110529, actual_exe_time: 80820, task_app_start_time:2434220796519428, task_sched_time:2434220799027039
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434220799145899, ref_stop_time: 2434220799226329, actual_exe_time: 80430, task_app_start_time:2434220797846478, task_sched_time:2434220799142599
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434220801047659, ref_stop_time: 2434220801131029, actual_exe_time: 83370, task_app_start_time:2434220800160739, task_sched_time:2434220801037309
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434220802010719, ref_stop_time: 2434220802092019, actual_exe_time: 81300, task_app_start_time:2434220800160739, task_sched_time:2434220802002439
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434220802267849, ref_stop_time: 2434220802352749, actual_exe_time: 84900, task_app_start_time:2434220800160739, task_sched_time:2434220802259719
