app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433947027345990, ref_stop_time: 2433947027459600, actual_exe_time: 113610, task_app_start_time:2433947026054700, task_sched_time:2433947027337170
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433947028884990, ref_stop_time: 2433947028945650, actual_exe_time: 60660, task_app_start_time:2433947026054700, task_sched_time:2433947028690260
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433947029020320, ref_stop_time: 2433947029082000, actual_exe_time: 61680, task_app_start_time:2433947027794940, task_sched_time:2433947028875450
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433947029143800, ref_stop_time: 2433947029245590, actual_exe_time: 101790, task_app_start_time:2433947026054700, task_sched_time:2433947029141010
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433947030572610, ref_stop_time: 2433947030631830, actual_exe_time: 59220, task_app_start_time:2433947029602410, task_sched_time:2433947030566340
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433947031113900, ref_stop_time: 2433947031175160, actual_exe_time: 61260, task_app_start_time:2433947027794940, task_sched_time:2433947031101660
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433947031438740, ref_stop_time: 2433947031540680, actual_exe_time: 101940, task_app_start_time:2433947027794940, task_sched_time:2433947031432320
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433947032379151, ref_stop_time: 2433947032438581, actual_exe_time: 59430, task_app_start_time:2433947031266570, task_sched_time:2433947032375071
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2433947032461951, ref_stop_time: 2433947032559121, actual_exe_time: 97170, task_app_start_time:2433947029602410, task_sched_time:2433947032459221
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433947032805271, ref_stop_time: 2433947032901691, actual_exe_time: 96420, task_app_start_time:2433947029602410, task_sched_time:2433947032797801
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433947034070221, ref_stop_time: 2433947034130701, actual_exe_time: 60480, task_app_start_time:2433947031266570, task_sched_time:2433947033520561
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433947034201441, ref_stop_time: 2433947034263421, actual_exe_time: 61980, task_app_start_time:2433947032999941, task_sched_time:2433947034058821
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433947034324171, ref_stop_time: 2433947034422841, actual_exe_time: 98670, task_app_start_time:2433947031266570, task_sched_time:2433947034322041
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433947036331531, ref_stop_time: 2433947036392461, actual_exe_time: 60930, task_app_start_time:2433947032999941, task_sched_time:2433947036318241
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433947036655831, ref_stop_time: 2433947036757441, actual_exe_time: 101610, task_app_start_time:2433947032999941, task_sched_time:2433947036645031
