app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433982505036399, ref_stop_time: 2433982505148479, actual_exe_time: 112080, task_app_start_time:2433982503732899, task_sched_time:2433982505022839
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433982506548820, ref_stop_time: 2433982506652410, actual_exe_time: 103590, task_app_start_time:2433982505468969, task_sched_time:2433982506546270
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2433982506558330, ref_stop_time: 2433982506660060, actual_exe_time: 101730, task_app_start_time:2433982503732899, task_sched_time:2433982506350549
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2433982506853560, ref_stop_time: 2433982506955980, actual_exe_time: 102420, task_app_start_time:2433982503732899, task_sched_time:2433982506850890
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433982508193990, ref_stop_time: 2433982508254110, actual_exe_time: 60120, task_app_start_time:2433982507214220, task_sched_time:2433982508190390
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2433982508652510, ref_stop_time: 2433982508713410, actual_exe_time: 60900, task_app_start_time:2433982505468969, task_sched_time:2433982508643480
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2433982510084410, ref_stop_time: 2433982510143420, actual_exe_time: 59010, task_app_start_time:2433982507214220, task_sched_time:2433982510076070
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433982510151190, ref_stop_time: 2433982510249290, actual_exe_time: 98100, task_app_start_time:2433982505468969, task_sched_time:2433982509011250
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433982510256670, ref_stop_time: 2433982510317150, actual_exe_time: 60480, task_app_start_time:2433982508941830, task_sched_time:2433982510141470
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2433982510385850, ref_stop_time: 2433982510483260, actual_exe_time: 97410, task_app_start_time:2433982507214220, task_sched_time:2433982510376100
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433982511529300, ref_stop_time: 2433982511591370, actual_exe_time: 62070, task_app_start_time:2433982508941830, task_sched_time:2433982511523570
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2433982511638260, ref_stop_time: 2433982511700870, actual_exe_time: 62610, task_app_start_time:2433982510675770, task_sched_time:2433982511573340
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433982511792340, ref_stop_time: 2433982511893440, actual_exe_time: 101100, task_app_start_time:2433982508941830, task_sched_time:2433982511785860
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2433982513440511, ref_stop_time: 2433982513501501, actual_exe_time: 60990, task_app_start_time:2433982510675770, task_sched_time:2433982513431031
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433982513735381, ref_stop_time: 2433982513833031, actual_exe_time: 97650, task_app_start_time:2433982510675770, task_sched_time:2433982513731511
