app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434261337818673, ref_stop_time: 2434261338013403, actual_exe_time: 194730, task_app_start_time:2434261336531132, task_sched_time:2434261337812253
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2434261339245323, ref_stop_time: 2434261339398473, actual_exe_time: 153150, task_app_start_time:2434261336531132, task_sched_time:2434261339237493
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434261339899773, ref_stop_time: 2434261339979183, actual_exe_time: 79410, task_app_start_time:2434261338844793, task_sched_time:2434261339894943
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2434261339904783, ref_stop_time: 2434261340048663, actual_exe_time: 143880, task_app_start_time:2434261336531132, task_sched_time:2434261339589783
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2434261341015413, ref_stop_time: 2434261341095183, actual_exe_time: 79770, task_app_start_time:2434261338844793, task_sched_time:2434261341011573
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2434261341294023, ref_stop_time: 2434261341379403, actual_exe_time: 85380, task_app_start_time:2434261338844793, task_sched_time:2434261341283313
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434261342113923, ref_stop_time: 2434261342198043, actual_exe_time: 84120, task_app_start_time:2434261341160133, task_sched_time:2434261342105793
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2434261344374904, ref_stop_time: 2434261344455304, actual_exe_time: 80400, task_app_start_time:2434261343476883, task_sched_time:2434261344371184
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2434261344383904, ref_stop_time: 2434261344469914, actual_exe_time: 86010, task_app_start_time:2434261341160133, task_sched_time:2434261343996334
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434261344710544, ref_stop_time: 2434261344796584, actual_exe_time: 86040, task_app_start_time:2434261341160133, task_sched_time:2434261344705744
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2434261345363974, ref_stop_time: 2434261345444764, actual_exe_time: 80790, task_app_start_time:2434261343476883, task_sched_time:2434261345354734
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2434261345616544, ref_stop_time: 2434261345698714, actual_exe_time: 82170, task_app_start_time:2434261343476883, task_sched_time:2434261345613694
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434261346678364, ref_stop_time: 2434261346759244, actual_exe_time: 80880, task_app_start_time:2434261345788114, task_sched_time:2434261346673144
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2434261347644094, ref_stop_time: 2434261347723954, actual_exe_time: 79860, task_app_start_time:2434261345788114, task_sched_time:2434261347640824
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2434261347902334, ref_stop_time: 2434261347988044, actual_exe_time: 85710, task_app_start_time:2434261345788114, task_sched_time:2434261347895524
