app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433840538133502, ref_stop_time: 2433840538329792, actual_exe_time: 196290, task_app_start_time:2433840536855832, task_sched_time:2433840538127502
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2433840539658042, ref_stop_time: 2433840539734362, actual_exe_time: 76320, task_app_start_time:2433840538593702, task_sched_time:2433840539653452
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433840540702703, ref_stop_time: 2433840540762613, actual_exe_time: 59910, task_app_start_time:2433840536855832, task_sched_time:2433840540698143
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433840541394833, ref_stop_time: 2433840541457503, actual_exe_time: 62670, task_app_start_time:2433840540329743, task_sched_time:2433840541391623
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2433840541404613, ref_stop_time: 2433840541516093, actual_exe_time: 111480, task_app_start_time:2433840536855832, task_sched_time:2433840541028053
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2433840542075323, ref_stop_time: 2433840542134663, actual_exe_time: 59340, task_app_start_time:2433840538593702, task_sched_time:2433840541717123
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433840542401603, ref_stop_time: 2433840542501983, actual_exe_time: 100380, task_app_start_time:2433840538593702, task_sched_time:2433840542394703
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2433840543009523, ref_stop_time: 2433840543068233, actual_exe_time: 58710, task_app_start_time:2433840542065333, task_sched_time:2433840543006553
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433840543432223, ref_stop_time: 2433840543490693, actual_exe_time: 58470, task_app_start_time:2433840540329743, task_sched_time:2433840543429193
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2433840543761143, ref_stop_time: 2433840543861973, actual_exe_time: 100830, task_app_start_time:2433840540329743, task_sched_time:2433840543753403
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433840544743043, ref_stop_time: 2433840544804813, actual_exe_time: 61770, task_app_start_time:2433840543819043, task_sched_time:2433840544733203
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2433840544889023, ref_stop_time: 2433840544950073, actual_exe_time: 61050, task_app_start_time:2433840542065333, task_sched_time:2433840544886353
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433840545289523, ref_stop_time: 2433840545387323, actual_exe_time: 97800, task_app_start_time:2433840542065333, task_sched_time:2433840545182933
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2433840547342604, ref_stop_time: 2433840547401494, actual_exe_time: 58890, task_app_start_time:2433840543819043, task_sched_time:2433840547337924
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2433840547669184, ref_stop_time: 2433840547770914, actual_exe_time: 101730, task_app_start_time:2433840543819043, task_sched_time:2433840547660064
