app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434286717079177, ref_stop_time: 2434286717190237, actual_exe_time: 111060, task_app_start_time:2434286715754437, task_sched_time:2434286717072877
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434286718431967, ref_stop_time: 2434286718490977, actual_exe_time: 59010, task_app_start_time:2434286715754437, task_sched_time:2434286718428847
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434286718689517, ref_stop_time: 2434286718789357, actual_exe_time: 99840, task_app_start_time:2434286715754437, task_sched_time:2434286718686397
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434286719203807, ref_stop_time: 2434286719262787, actual_exe_time: 58980, task_app_start_time:2434286718138957, task_sched_time:2434286719199997
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434286720353617, ref_stop_time: 2434286720412837, actual_exe_time: 59220, task_app_start_time:2434286718138957, task_sched_time:2434286720350707
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434286721439258, ref_stop_time: 2434286721538828, actual_exe_time: 99570, task_app_start_time:2434286718138957, task_sched_time:2434286720605107
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434286721544078, ref_stop_time: 2434286721604678, actual_exe_time: 60600, task_app_start_time:2434286720454717, task_sched_time:2434286721429448
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434286722565788, ref_stop_time: 2434286722626838, actual_exe_time: 61050, task_app_start_time:2434286720454717, task_sched_time:2434286722558528
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434286722849318, ref_stop_time: 2434286722951078, actual_exe_time: 101760, task_app_start_time:2434286720454717, task_sched_time:2434286722845658
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434286723691808, ref_stop_time: 2434286723753368, actual_exe_time: 61560, task_app_start_time:2434286722766938, task_sched_time:2434286723689168
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434286724665218, ref_stop_time: 2434286724722908, actual_exe_time: 57690, task_app_start_time:2434286722766938, task_sched_time:2434286724662848
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434286724900718, ref_stop_time: 2434286724996538, actual_exe_time: 95820, task_app_start_time:2434286722766938, task_sched_time:2434286724897898
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434286726025898, ref_stop_time: 2434286726084878, actual_exe_time: 58980, task_app_start_time:2434286725082008, task_sched_time:2434286726021668
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434286726970748, ref_stop_time: 2434286727030418, actual_exe_time: 59670, task_app_start_time:2434286725082008, task_sched_time:2434286726968288
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2434286727207179, ref_stop_time: 2434286727303419, actual_exe_time: 96240, task_app_start_time:2434286725082008, task_sched_time:2434286727203699
