app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435366812037669, ref_stop_time: 2435366812235249, actual_exe_time: 197580, task_app_start_time:2435366810258069, task_sched_time:2435366812032239
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435366813068949, ref_stop_time: 2435366813147729, actual_exe_time: 78780, task_app_start_time:2435366810258069, task_sched_time:2435366813057309
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435366813346569, ref_stop_time: 2435366813431020, actual_exe_time: 84451, task_app_start_time:2435366810258069, task_sched_time:2435366813342879
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435366813616180, ref_stop_time: 2435366813694000, actual_exe_time: 77820, task_app_start_time:2435366812569449, task_sched_time:2435366813606610
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435366814708420, ref_stop_time: 2435366814786000, actual_exe_time: 77580, task_app_start_time:2435366812569449, task_sched_time:2435366814702750
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435366815826550, ref_stop_time: 2435366815910160, actual_exe_time: 83610, task_app_start_time:2435366812569449, task_sched_time:2435366814976830
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435366816008710, ref_stop_time: 2435366816090490, actual_exe_time: 81780, task_app_start_time:2435366814885240, task_sched_time:2435366815818990
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435366817887040, ref_stop_time: 2435366817968310, actual_exe_time: 81270, task_app_start_time:2435366814885240, task_sched_time:2435366817880860
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2435366818204590, ref_stop_time: 2435366818357320, actual_exe_time: 152730, task_app_start_time:2435366814885240, task_sched_time:2435366818200690
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435366818211910, ref_stop_time: 2435366818290870, actual_exe_time: 78960, task_app_start_time:2435366817200610, task_sched_time:2435366818092840
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435366819205900, ref_stop_time: 2435366819285580, actual_exe_time: 79680, task_app_start_time:2435366817200610, task_sched_time:2435366819196630
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435366819465010, ref_stop_time: 2435366819546760, actual_exe_time: 81750, task_app_start_time:2435366817200610, task_sched_time:2435366819459040
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435366820402631, ref_stop_time: 2435366820480931, actual_exe_time: 78300, task_app_start_time:2435366819513370, task_sched_time:2435366820398971
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435366821367851, ref_stop_time: 2435366821445491, actual_exe_time: 77640, task_app_start_time:2435366819513370, task_sched_time:2435366821361311
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435366821620121, ref_stop_time: 2435366821701211, actual_exe_time: 81090, task_app_start_time:2435366819513370, task_sched_time:2435366821617781
