app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435402351782489, ref_stop_time: 2435402351892859, actual_exe_time: 110370, task_app_start_time:2435402350474399, task_sched_time:2435402351774269
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435402353133089, ref_stop_time: 2435402353192039, actual_exe_time: 58950, task_app_start_time:2435402350474399, task_sched_time:2435402353130779
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435402353398349, ref_stop_time: 2435402353499569, actual_exe_time: 101220, task_app_start_time:2435402350474399, task_sched_time:2435402353386349
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435402353859299, ref_stop_time: 2435402353917139, actual_exe_time: 57840, task_app_start_time:2435402352791539, task_sched_time:2435402353854709
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435402354950489, ref_stop_time: 2435402355008659, actual_exe_time: 58170, task_app_start_time:2435402352791539, task_sched_time:2435402354945899
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435402356082089, ref_stop_time: 2435402356180339, actual_exe_time: 98250, task_app_start_time:2435402352791539, task_sched_time:2435402355216619
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435402356293050, ref_stop_time: 2435402356355210, actual_exe_time: 62160, task_app_start_time:2435402355105229, task_sched_time:2435402356065739
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435402358165740, ref_stop_time: 2435402358227300, actual_exe_time: 61560, task_app_start_time:2435402355105229, task_sched_time:2435402358158090
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435402358470750, ref_stop_time: 2435402358571010, actual_exe_time: 100260, task_app_start_time:2435402355105229, task_sched_time:2435402358457730
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435402358631190, ref_stop_time: 2435402358689780, actual_exe_time: 58590, task_app_start_time:2435402357635370, task_sched_time:2435402358535280
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435402359593260, ref_stop_time: 2435402359652360, actual_exe_time: 59100, task_app_start_time:2435402357635370, task_sched_time:2435402359584110
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435402359835630, ref_stop_time: 2435402359932830, actual_exe_time: 97200, task_app_start_time:2435402357635370, task_sched_time:2435402359827890
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435402360632820, ref_stop_time: 2435402360690900, actual_exe_time: 58080, task_app_start_time:2435402359735400, task_sched_time:2435402360623940
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435402361583100, ref_stop_time: 2435402361640610, actual_exe_time: 57510, task_app_start_time:2435402359735400, task_sched_time:2435402361573800
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435402361819260, ref_stop_time: 2435402361915560, actual_exe_time: 96300, task_app_start_time:2435402359735400, task_sched_time:2435402361812840
