app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434423649229464, ref_stop_time: 2434423649436404, actual_exe_time: 206940, task_app_start_time:2434423647905414, task_sched_time:2434423649217944
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2434423650664844, ref_stop_time: 2434423650789044, actual_exe_time: 124200, task_app_start_time:2434423647905414, task_sched_time:2434423650654704
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434423650987014, ref_stop_time: 2434423651072184, actual_exe_time: 85170, task_app_start_time:2434423647905414, task_sched_time:2434423650978434
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2434423651439504, ref_stop_time: 2434423651520954, actual_exe_time: 81450, task_app_start_time:2434423650215774, task_sched_time:2434423651264604
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2434423653462584, ref_stop_time: 2434423653541634, actual_exe_time: 79050, task_app_start_time:2434423652532824, task_sched_time:2434423653459254
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434423653469754, ref_stop_time: 2434423653556094, actual_exe_time: 86340, task_app_start_time:2434423650215774, task_sched_time:2434423652605724
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434423653749054, ref_stop_time: 2434423653830144, actual_exe_time: 81090, task_app_start_time:2434423650215774, task_sched_time:2434423653746504
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434423655745615, ref_stop_time: 2434423655825145, actual_exe_time: 79530, task_app_start_time:2434423654847325, task_sched_time:2434423655738595
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2434423655749545, ref_stop_time: 2434423655834775, actual_exe_time: 85230, task_app_start_time:2434423652532824, task_sched_time:2434423655330475
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2434423657148985, ref_stop_time: 2434423657232445, actual_exe_time: 83460, task_app_start_time:2434423652532824, task_sched_time:2434423657146135
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434423657154745, ref_stop_time: 2434423657239945, actual_exe_time: 85200, task_app_start_time:2434423654847325, task_sched_time:2434423657149615
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2434423657421895, ref_stop_time: 2434423657506825, actual_exe_time: 84930, task_app_start_time:2434423654847325, task_sched_time:2434423657415325
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434423658278665, ref_stop_time: 2434423658358495, actual_exe_time: 79830, task_app_start_time:2434423657163505, task_sched_time:2434423658276055
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2434423659448965, ref_stop_time: 2434423659528675, actual_exe_time: 79710, task_app_start_time:2434423657163505, task_sched_time:2434423659445365
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2434423659719685, ref_stop_time: 2434423659801225, actual_exe_time: 81540, task_app_start_time:2434423657163505, task_sched_time:2434423659716505
