app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435752266807621, ref_stop_time: 2435752266916402, actual_exe_time: 108781, task_app_start_time:2435752265516331, task_sched_time:2435752266793281
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435752268138092, ref_stop_time: 2435752268199862, actual_exe_time: 61770, task_app_start_time:2435752265516331, task_sched_time:2435752268130112
app_id: 0, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435752268401072, ref_stop_time: 2435752268506222, actual_exe_time: 105150, task_app_start_time:2435752265516331, task_sched_time:2435752268394742
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435752268906302, ref_stop_time: 2435752268965462, actual_exe_time: 59160, task_app_start_time:2435752267833232, task_sched_time:2435752268903452
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435752270967992, ref_stop_time: 2435752271026852, actual_exe_time: 58860, task_app_start_time:2435752267833232, task_sched_time:2435752270964932
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435752271108002, ref_stop_time: 2435752271166892, actual_exe_time: 58890, task_app_start_time:2435752270157692, task_sched_time:2435752271104792
app_id: 1, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435752271287222, ref_stop_time: 2435752271384182, actual_exe_time: 96960, task_app_start_time:2435752267833232, task_sched_time:2435752271283472
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435752273423583, ref_stop_time: 2435752273486643, actual_exe_time: 63060, task_app_start_time:2435752270157692, task_sched_time:2435752273419983
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2435752273432613, ref_stop_time: 2435752273577783, actual_exe_time: 145170, task_app_start_time:2435752272475792, task_sched_time:2435752273423523
app_id: 2, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435752273727753, ref_stop_time: 2435752273824713, actual_exe_time: 96960, task_app_start_time:2435752270157692, task_sched_time:2435752273725083
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435752274483963, ref_stop_time: 2435752274547323, actual_exe_time: 63360, task_app_start_time:2435752272475792, task_sched_time:2435752274477033
app_id: 3, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435752274733173, ref_stop_time: 2435752274836343, actual_exe_time: 103170, task_app_start_time:2435752272475792, task_sched_time:2435752274728253
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435752275697373, ref_stop_time: 2435752275755693, actual_exe_time: 58320, task_app_start_time:2435752274779313, task_sched_time:2435752275693623
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435752277487203, ref_stop_time: 2435752277545223, actual_exe_time: 58020, task_app_start_time:2435752274779313, task_sched_time:2435752277483633
app_id: 4, app_name: radar_correlator_api-aarch64, task_id: 2, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2435752277779643, ref_stop_time: 2435752277876093, actual_exe_time: 96450, task_app_start_time:2435752274779313, task_sched_time:2435752277776463
